CALLS UPDATED,CALLS VOLUME,CALLS HIGH,CALL SLOW,CALLS PRIOR SETTLE,CALLS CHANGE,CALLS LAST,PUTS LAST,PUTS CHANGE,PUTS PRIOR SETTLE,PUTS LOW,PUTS HIGH,PUTS VOLUME,PUTS UPDATED,STRIKE PRICE,Date
18:31:20 CT 02 Feb 2021,0,-,-,1.3038,-,-,-,-,0.0058,-,-,0,18:31:05 CT 02 Feb 2021,1550.0,2021-12-01
18:29:59 CT 02 Feb 2021,0,-,-,1.3523,-,-,-,-,0.0043,-,-,0,18:31:21 CT 02 Feb 2021,1500.0,2021-12-01
18:30:26 CT 02 Feb 2021,0,-,-,0.8498,-,-,-,-,0.0518,-,-,0,18:30:09 CT 02 Feb 2021,2050.0,2021-12-01
18:30:49 CT 02 Feb 2021,0,-,-,2.798,-,-,-,-,0.0001,-,-,0,18:30:30 CT 02 Feb 2021,50.0,2021-12-01
18:31:21 CT 02 Feb 2021,0,-,-,0.0215,-,-,-,-,1.8235,-,-,0,18:31:23 CT 02 Feb 2021,4650.0,2021-12-01
08:20:17 CT 03 Feb 2021,0,-,-,0.024,-,-,-,-,1.9205,-,-,0,18:30:33 CT 02 Feb 2021,4750.0,2021-12-01
18:29:29 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,8.152,-,-,0,18:30:11 CT 02 Feb 2021,11000.0,2021-12-01
18:31:04 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,7.902,-,-,0,18:30:56 CT 02 Feb 2021,10750.0,2021-12-01
18:29:43 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,7.652,-,-,0,18:30:57 CT 02 Feb 2021,10500.0,2021-12-01
18:31:06 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,7.402,-,-,0,18:29:19 CT 02 Feb 2021,10250.0,2021-12-01
18:30:14 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,7.152,-,-,0,18:31:21 CT 02 Feb 2021,10000.0,2021-12-01
18:30:53 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,6.902,-,-,0,18:30:08 CT 02 Feb 2021,9750.0,2021-12-01
18:29:23 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,6.652,-,-,0,18:31:19 CT 02 Feb 2021,9500.0,2021-12-01
18:31:23 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,6.402,-,-,0,18:29:40 CT 02 Feb 2021,9250.0,2021-12-01
18:29:55 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,6.1521,-,-,0,18:30:08 CT 02 Feb 2021,9000.0,2021-12-01
18:29:41 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,5.9021,-,-,0,18:31:26 CT 02 Feb 2021,8750.0,2021-12-01
18:30:14 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,5.6521,-,-,0,18:30:08 CT 02 Feb 2021,8500.0,2021-12-01
18:30:14 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,8.652,-,-,0,18:29:48 CT 02 Feb 2021,11500.0,2021-12-01
18:30:14 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,5.4022,-,-,0,18:30:07 CT 02 Feb 2021,8250.0,2021-12-01
18:29:44 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,5.2522,-,-,0,18:30:53 CT 02 Feb 2021,8100.0,2021-12-01
18:29:47 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,5.2022,-,-,0,18:31:32 CT 02 Feb 2021,8050.0,2021-12-01
18:29:27 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,5.1522,-,-,0,18:30:08 CT 02 Feb 2021,8000.0,2021-12-01
18:29:10 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,5.1022,-,-,0,18:29:13 CT 02 Feb 2021,7950.0,2021-12-01
18:29:53 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,5.0523,-,-,0,18:30:19 CT 02 Feb 2021,7900.0,2021-12-01
18:29:18 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,5.0023,-,-,0,18:30:26 CT 02 Feb 2021,7850.0,2021-12-01
18:30:58 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,4.9523,-,-,0,18:31:02 CT 02 Feb 2021,7800.0,2021-12-01
18:30:30 CT 02 Feb 2021,0,-,-,0.0003,-,-,-,-,4.9023,-,-,0,18:29:40 CT 02 Feb 2021,7750.0,2021-12-01
18:30:24 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,4.8524,-,-,0,18:31:02 CT 02 Feb 2021,7700.0,2021-12-01
18:30:27 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,4.8024,-,-,0,18:29:12 CT 02 Feb 2021,7650.0,2021-12-01
18:30:20 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,4.7524,-,-,0,18:30:26 CT 02 Feb 2021,7600.0,2021-12-01
18:29:42 CT 02 Feb 2021,0,-,-,0.0002,-,-,-,-,5.3022,-,-,0,18:30:00 CT 02 Feb 2021,8150.0,2021-12-01
18:29:38 CT 02 Feb 2021,0,-,-,0.0004,-,-,-,-,4.7024,-,-,0,18:30:08 CT 02 Feb 2021,7550.0,2021-12-01
18:30:33 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,8.902,-,-,0,18:31:28 CT 02 Feb 2021,11750.0,2021-12-01
18:29:43 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.402,-,-,0,18:30:15 CT 02 Feb 2021,12250.0,2021-12-01
08:20:18 CT 03 Feb 2021,0,-,-,0.026,-,-,-,-,1.872,-,-,0,18:30:48 CT 02 Feb 2021,4700.0,2021-12-01
18:30:33 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,15.152,-,-,0,18:30:45 CT 02 Feb 2021,18000.0,2021-12-01
18:29:19 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,14.902,-,-,0,18:29:43 CT 02 Feb 2021,17750.0,2021-12-01
18:29:42 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,14.652,-,-,0,18:29:16 CT 02 Feb 2021,17500.0,2021-12-01
18:30:19 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,14.402,-,-,0,18:29:29 CT 02 Feb 2021,17250.0,2021-12-01
18:29:43 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,14.152,-,-,0,18:30:08 CT 02 Feb 2021,17000.0,2021-12-01
18:31:32 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,13.902,-,-,0,18:29:46 CT 02 Feb 2021,16750.0,2021-12-01
18:29:56 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,13.652,-,-,0,18:29:15 CT 02 Feb 2021,16500.0,2021-12-01
18:31:03 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,13.402,-,-,0,18:29:41 CT 02 Feb 2021,16250.0,2021-12-01
18:29:37 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,13.152,-,-,0,18:30:16 CT 02 Feb 2021,16000.0,2021-12-01
18:29:21 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.902,-,-,0,18:29:45 CT 02 Feb 2021,15750.0,2021-12-01
18:30:46 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.152,-,-,0,18:29:23 CT 02 Feb 2021,12000.0,2021-12-01
18:31:22 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.652,-,-,0,18:30:44 CT 02 Feb 2021,15500.0,2021-12-01
18:30:56 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.152,-,-,0,18:30:08 CT 02 Feb 2021,15000.0,2021-12-01
18:29:37 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.902,-,-,0,18:30:47 CT 02 Feb 2021,14750.0,2021-12-01
18:30:40 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.652,-,-,0,18:30:12 CT 02 Feb 2021,14500.0,2021-12-01
18:31:20 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.402,-,-,0,18:29:47 CT 02 Feb 2021,14250.0,2021-12-01
18:31:02 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,11.152,-,-,0,18:31:34 CT 02 Feb 2021,14000.0,2021-12-01
18:30:16 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.902,-,-,0,18:30:08 CT 02 Feb 2021,13750.0,2021-12-01
18:31:06 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.652,-,-,0,18:31:02 CT 02 Feb 2021,13500.0,2021-12-01
18:29:29 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.402,-,-,0,18:30:37 CT 02 Feb 2021,13250.0,2021-12-01
18:29:13 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,10.152,-,-,0,18:30:08 CT 02 Feb 2021,13000.0,2021-12-01
18:29:37 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.902,-,-,0,18:31:04 CT 02 Feb 2021,12750.0,2021-12-01
18:29:43 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,9.652,-,-,0,18:31:29 CT 02 Feb 2021,12500.0,2021-12-01
18:29:39 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,12.402,-,-,0,18:29:16 CT 02 Feb 2021,15250.0,2021-12-01
18:30:16 CT 02 Feb 2021,0,-,-,0.0005,-,-,-,-,4.6525,-,-,0,18:29:16 CT 02 Feb 2021,7500.0,2021-12-01
18:29:59 CT 02 Feb 2021,0,-,-,0.0001,-,-,-,-,8.402,-,-,0,18:30:08 CT 02 Feb 2021,11250.0,2021-12-01
18:30:57 CT 02 Feb 2021,0,-,-,0.0005,-,-,-,-,4.5525,-,-,0,18:30:23 CT 02 Feb 2021,7400.0,2021-12-01
18:31:02 CT 02 Feb 2021,0,-,-,0.0035,-,-,-,-,3.1055,-,-,0,18:30:37 CT 02 Feb 2021,5950.0,2021-12-01
18:29:43 CT 02 Feb 2021,0,-,-,0.0037,-,-,-,-,3.0557,-,-,0,18:29:11 CT 02 Feb 2021,5900.0,2021-12-01
18:30:25 CT 02 Feb 2021,0,-,-,0.004,-,-,-,-,3.006,-,-,0,18:30:54 CT 02 Feb 2021,5850.0,2021-12-01
18:31:28 CT 02 Feb 2021,0,-,-,0.0042,-,-,-,-,2.9562,-,-,0,18:29:14 CT 02 Feb 2021,5800.0,2021-12-01
18:31:01 CT 02 Feb 2021,0,-,-,0.0045,-,-,-,-,2.9065,-,-,0,18:31:22 CT 02 Feb 2021,5750.0,2021-12-01
18:29:57 CT 02 Feb 2021,0,-,-,0.0049,-,-,-,-,2.8569,-,-,0,18:29:20 CT 02 Feb 2021,5700.0,2021-12-01
18:29:30 CT 02 Feb 2021,0,-,-,0.0052,-,-,-,-,2.8072,-,-,0,18:29:42 CT 02 Feb 2021,5650.0,2021-12-01
18:29:50 CT 02 Feb 2021,0,-,-,0.0056,-,-,-,-,2.7576,-,-,0,18:29:24 CT 02 Feb 2021,5600.0,2021-12-01
18:29:08 CT 02 Feb 2021,0,-,-,0.0059,-,-,-,-,2.7079,-,-,0,18:30:26 CT 02 Feb 2021,5550.0,2021-12-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0079,-,-,-,-,2.6584,-,-,0,18:29:15 CT 02 Feb 2021,5500.0,2021-12-01
18:30:00 CT 02 Feb 2021,0,-,-,0.0068,-,-,-,-,2.6088,-,-,0,18:31:33 CT 02 Feb 2021,5450.0,2021-12-01
08:20:18 CT 03 Feb 2021,0,-,-,0.004,-,-,-,-,3.1553,-,-,0,18:29:16 CT 02 Feb 2021,6000.0,2021-12-01
18:31:30 CT 02 Feb 2021,0,-,-,0.0073,-,-,-,-,2.5593,-,-,0,18:31:15 CT 02 Feb 2021,5400.0,2021-12-01
18:30:11 CT 02 Feb 2021,0,-,-,0.0084,-,-,-,-,2.4604,-,-,0,18:31:25 CT 02 Feb 2021,5300.0,2021-12-01
18:31:30 CT 02 Feb 2021,0,-,-,0.009,-,-,-,-,2.411,-,-,0,18:30:16 CT 02 Feb 2021,5250.0,2021-12-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0122,-,-,-,-,2.2055,-,-,0,08:20:17 CT 03 Feb 2021,5200.0,2021-12-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0131,-,-,-,-,2.3124,-,-,0,18:31:31 CT 02 Feb 2021,5150.0,2021-12-01
18:29:42 CT 02 Feb 2021,0,-,-,0.0112,-,-,-,-,2.2632,-,-,0,18:31:28 CT 02 Feb 2021,5100.0,2021-12-01
18:31:25 CT 02 Feb 2021,0,-,-,0.012,-,-,-,-,2.214,-,-,0,18:30:35 CT 02 Feb 2021,5050.0,2021-12-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0164,-,-,-,-,2.1649,-,-,0,18:30:04 CT 02 Feb 2021,5000.0,2021-12-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0177,-,-,-,-,2.1158,-,-,0,18:31:23 CT 02 Feb 2021,4950.0,2021-12-01
18:29:46 CT 02 Feb 2021,0,-,-,0.0149,-,-,-,-,2.0669,-,-,0,18:30:14 CT 02 Feb 2021,4900.0,2021-12-01
18:29:30 CT 02 Feb 2021,0,-,-,0.016,-,-,-,-,2.018,-,-,0,18:29:18 CT 02 Feb 2021,4850.0,2021-12-01
18:29:45 CT 02 Feb 2021,0,-,-,0.0005,-,-,-,-,4.6025,-,-,0,18:31:14 CT 02 Feb 2021,7450.0,2021-12-01
18:30:11 CT 02 Feb 2021,0,-,-,0.0078,-,-,-,-,2.5098,-,-,0,18:29:23 CT 02 Feb 2021,5350.0,2021-12-01
18:29:18 CT 02 Feb 2021,0,-,-,0.0031,-,-,-,-,3.2051,-,-,0,18:30:33 CT 02 Feb 2021,6050.0,2021-12-01
18:31:03 CT 02 Feb 2021,0,-,-,0.0172,-,-,-,-,1.9692,-,-,0,18:29:37 CT 02 Feb 2021,4800.0,2021-12-01
18:29:42 CT 02 Feb 2021,0,-,-,0.0027,-,-,-,-,3.3047,-,-,0,18:29:44 CT 02 Feb 2021,6150.0,2021-12-01
18:30:40 CT 02 Feb 2021,0,-,-,0.0029,-,-,-,-,3.2549,-,-,0,18:30:40 CT 02 Feb 2021,6100.0,2021-12-01
18:30:20 CT 02 Feb 2021,0,-,-,0.0006,-,-,-,-,4.4526,-,-,0,18:30:03 CT 02 Feb 2021,7300.0,2021-12-01
18:31:30 CT 02 Feb 2021,0,-,-,0.0007,-,-,-,-,4.4027,-,-,0,18:30:08 CT 02 Feb 2021,7250.0,2021-12-01
18:31:06 CT 02 Feb 2021,0,-,-,0.0007,-,-,-,-,4.3527,-,-,0,18:31:24 CT 02 Feb 2021,7200.0,2021-12-01
08:20:18 CT 03 Feb 2021,0,-,-,0.001,-,-,-,-,4.3028,-,-,0,18:30:42 CT 02 Feb 2021,7150.0,2021-12-01
18:30:49 CT 02 Feb 2021,0,-,-,0.0008,-,-,-,-,4.2528,-,-,0,18:30:53 CT 02 Feb 2021,7100.0,2021-12-01
18:29:37 CT 02 Feb 2021,0,-,-,0.0009,-,-,-,-,4.2029,-,-,0,18:31:10 CT 02 Feb 2021,7050.0,2021-12-01
18:31:16 CT 02 Feb 2021,0,-,-,0.0009,-,-,-,-,4.1529,-,-,0,18:31:32 CT 02 Feb 2021,7000.0,2021-12-01
18:31:11 CT 02 Feb 2021,0,-,-,0.001,-,-,-,-,4.103,-,-,0,18:31:23 CT 02 Feb 2021,6950.0,2021-12-01
18:29:39 CT 02 Feb 2021,0,-,-,0.001,-,-,-,-,4.053,-,-,0,18:30:50 CT 02 Feb 2021,6900.0,2021-12-01
18:30:06 CT 02 Feb 2021,0,-,-,0.0011,-,-,-,-,4.0031,-,-,0,18:30:05 CT 02 Feb 2021,6850.0,2021-12-01
18:29:16 CT 02 Feb 2021,0,-,-,0.0012,-,-,-,-,3.9532,-,-,0,18:31:21 CT 02 Feb 2021,6800.0,2021-12-01
18:30:17 CT 02 Feb 2021,0,-,-,0.0006,-,-,-,-,4.5026,-,-,0,18:30:14 CT 02 Feb 2021,7350.0,2021-12-01
18:31:35 CT 02 Feb 2021,0,-,-,0.0013,-,-,-,-,3.8533,-,-,0,18:30:41 CT 02 Feb 2021,6700.0,2021-12-01
18:29:31 CT 02 Feb 2021,0,-,-,0.0014,-,-,-,-,3.8034,-,-,0,18:29:21 CT 02 Feb 2021,6650.0,2021-12-01
18:30:47 CT 02 Feb 2021,0,-,-,0.0015,-,-,-,-,3.7535,-,-,0,18:31:12 CT 02 Feb 2021,6600.0,2021-12-01
18:29:30 CT 02 Feb 2021,0,-,-,0.0016,-,-,-,-,3.7036,-,-,0,18:30:30 CT 02 Feb 2021,6550.0,2021-12-01
18:29:22 CT 02 Feb 2021,0,-,-,0.0017,-,-,-,-,3.6537,-,-,0,18:29:17 CT 02 Feb 2021,6500.0,2021-12-01
18:30:00 CT 02 Feb 2021,0,-,-,0.0018,-,-,-,-,3.6038,-,-,0,18:30:32 CT 02 Feb 2021,6450.0,2021-12-01
18:31:14 CT 02 Feb 2021,0,-,-,0.0019,-,-,-,-,3.5539,-,-,0,18:29:49 CT 02 Feb 2021,6400.0,2021-12-01
18:30:22 CT 02 Feb 2021,0,-,-,0.0021,-,-,-,-,3.5041,-,-,0,18:29:36 CT 02 Feb 2021,6350.0,2021-12-01
18:29:30 CT 02 Feb 2021,0,-,-,0.0022,-,-,-,-,3.4542,-,-,0,18:31:35 CT 02 Feb 2021,6300.0,2021-12-01
18:30:16 CT 02 Feb 2021,0,-,-,0.0024,-,-,-,-,3.4044,-,-,0,18:30:04 CT 02 Feb 2021,6250.0,2021-12-01
18:30:10 CT 02 Feb 2021,0,-,-,0.0025,-,-,-,-,3.3545,-,-,0,18:30:11 CT 02 Feb 2021,6200.0,2021-12-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0016,-,-,-,-,3.9033,-,-,0,18:30:35 CT 02 Feb 2021,6750.0,2021-12-01
08:20:17 CT 03 Feb 2021,0,-,-,0.4424,-,-,-,-,0.3234,-,-,0,08:20:18 CT 03 Feb 2021,3000.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.419,-,-,-,-,0.4167,-,-,0,18:31:30 CT 02 Feb 2021,3050.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.3968,-,-,-,-,0.3778,-,-,0,08:20:18 CT 03 Feb 2021,3100.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.3757,-,-,-,-,0.4067,-,-,0,08:20:17 CT 03 Feb 2021,3150.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2853,-,-,-,-,0.6553,-,-,0,18:31:32 CT 02 Feb 2021,3400.0,2022-01-01
08:20:18 CT 03 Feb 2021,0,-,-,0.3441,-,-,-,-,0.5338,-,-,0,18:30:23 CT 02 Feb 2021,3230.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.3366,-,-,-,-,0.5476,-,-,0,18:30:38 CT 02 Feb 2021,3250.0,2022-01-01
08:20:18 CT 03 Feb 2021,0,-,-,0.3186,-,-,-,-,0.5827,-,-,0,18:29:49 CT 02 Feb 2021,3300.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.3015,-,-,-,-,0.6186,-,-,0,18:29:44 CT 02 Feb 2021,3350.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.7188,-,-,-,-,0.13,-,-,0,08:20:17 CT 03 Feb 2021,2530.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.3556,-,-,-,-,0.4366,-,-,0,08:20:18 CT 03 Feb 2021,3200.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.4668,-,-,-,-,0.2979,-,-,0,08:20:17 CT 03 Feb 2021,2950.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.5588,-,-,-,-,0.2673,-,-,0,18:29:42 CT 02 Feb 2021,2780.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.4925,-,-,-,-,0.2735,-,-,0,08:20:17 CT 03 Feb 2021,2900.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.5084,-,-,-,-,0.3133,-,-,0,18:29:45 CT 02 Feb 2021,2870.0,2022-01-01
08:20:18 CT 03 Feb 2021,0,-,-,0.5193,-,-,-,-,0.2504,-,-,0,08:20:18 CT 03 Feb 2021,2850.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.5473,-,-,-,-,0.2284,-,-,0,08:20:18 CT 03 Feb 2021,2800.0,2022-01-01
08:20:18 CT 03 Feb 2021,0,-,-,0.5765,-,-,-,-,0.2076,-,-,0,08:20:17 CT 03 Feb 2021,2750.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.6068,-,-,-,-,0.188,-,-,0,08:20:18 CT 03 Feb 2021,2700.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.6384,-,-,-,-,0.1695,-,-,0,08:20:18 CT 03 Feb 2021,2650.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.6513,-,-,-,-,0.1998,-,-,0,18:30:23 CT 02 Feb 2021,2630.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.6711,-,-,-,-,0.1523,-,-,0,08:20:17 CT 03 Feb 2021,2600.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.7049,-,-,-,-,0.1361,-,-,0,08:20:17 CT 03 Feb 2021,2550.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2701,-,-,-,-,0.6927,-,-,0,18:31:19 CT 02 Feb 2021,3450.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.4872,-,-,-,-,0.335,-,-,0,18:30:13 CT 02 Feb 2021,2910.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2614,-,-,-,-,0.7156,-,-,0,18:29:26 CT 02 Feb 2021,3480.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1497,-,-,-,-,1.1458,-,-,0,18:30:21 CT 02 Feb 2021,4000.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2421,-,-,-,-,0.77,-,-,0,18:30:33 CT 02 Feb 2021,3550.0,2022-01-01
18:31:26 CT 02 Feb 2021,0,-,-,0.6156,-,-,-,-,0.124,-,-,0,08:20:17 CT 03 Feb 2021,2510.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0769,-,-,-,-,1.7387,-,-,0,18:30:46 CT 02 Feb 2021,4650.0,2022-01-01
08:20:18 CT 03 Feb 2021,0,-,-,0.0809,-,-,-,-,1.6918,-,-,0,18:31:20 CT 02 Feb 2021,4600.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0851,-,-,-,-,1.645,-,-,0,18:29:44 CT 02 Feb 2021,4550.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0894,-,-,-,-,1.5985,-,-,0,18:30:29 CT 02 Feb 2021,4500.0,2022-01-01
18:29:44 CT 02 Feb 2021,0,-,-,0.0731,-,-,-,-,1.5521,-,-,0,18:30:29 CT 02 Feb 2021,4450.0,2022-01-01
18:29:43 CT 02 Feb 2021,0,-,-,0.0769,-,-,-,-,1.5059,-,-,0,18:29:45 CT 02 Feb 2021,4400.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1041,-,-,-,-,1.46,-,-,0,18:30:24 CT 02 Feb 2021,4350.0,2022-01-01
08:20:18 CT 03 Feb 2021,0,-,-,0.1096,-,-,-,-,1.4142,-,-,0,18:29:48 CT 02 Feb 2021,4300.0,2022-01-01
08:20:18 CT 03 Feb 2021,0,-,-,0.1154,-,-,-,-,1.3687,-,-,0,18:29:43 CT 02 Feb 2021,4250.0,2022-01-01
18:31:29 CT 02 Feb 2021,0,-,-,0.0945,-,-,-,-,1.3235,-,-,0,18:29:08 CT 02 Feb 2021,4200.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2557,-,-,-,-,0.731,-,-,0,18:29:07 CT 02 Feb 2021,3500.0,2022-01-01
18:29:15 CT 02 Feb 2021,0,-,-,0.0996,-,-,-,-,1.2786,-,-,0,18:29:45 CT 02 Feb 2021,4150.0,2022-01-01
18:29:44 CT 02 Feb 2021,0,-,-,0.1107,-,-,-,-,1.1897,-,-,0,18:30:27 CT 02 Feb 2021,4050.0,2022-01-01
08:20:18 CT 03 Feb 2021,0,-,-,0.1545,-,-,-,-,1.1197,-,-,0,18:29:27 CT 02 Feb 2021,3970.0,2022-01-01
18:30:00 CT 02 Feb 2021,0,-,-,0.1232,-,-,-,-,1.1022,-,-,0,18:29:14 CT 02 Feb 2021,3950.0,2022-01-01
18:31:29 CT 02 Feb 2021,0,-,-,0.13,-,-,-,-,1.059,-,-,0,18:30:54 CT 02 Feb 2021,3900.0,2022-01-01
18:29:56 CT 02 Feb 2021,0,-,-,0.1372,-,-,-,-,1.0162,-,-,0,18:30:13 CT 02 Feb 2021,3850.0,2022-01-01
18:29:39 CT 02 Feb 2021,0,-,-,0.1448,-,-,-,-,0.9738,-,-,0,18:29:44 CT 02 Feb 2021,3800.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.195,-,-,-,-,0.9319,-,-,0,18:29:46 CT 02 Feb 2021,3750.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2058,-,-,-,-,0.8906,-,-,0,18:29:45 CT 02 Feb 2021,3700.0,2022-01-01
08:20:18 CT 03 Feb 2021,0,-,-,0.2149,-,-,-,-,0.8578,-,-,0,18:31:26 CT 02 Feb 2021,3660.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.2173,-,-,-,-,0.8497,-,-,0,18:29:13 CT 02 Feb 2021,3650.0,2022-01-01
08:20:18 CT 03 Feb 2021,0,-,-,0.2293,-,-,-,-,0.8095,-,-,0,18:29:44 CT 02 Feb 2021,3600.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.1348,-,-,-,-,1.234,-,-,0,18:30:31 CT 02 Feb 2021,4100.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.7399,-,-,-,-,0.1211,-,-,0,08:20:17 CT 03 Feb 2021,2500.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.0732,-,-,-,-,1.7857,-,-,0,18:30:28 CT 02 Feb 2021,4700.0,2022-01-01
08:20:17 CT 03 Feb 2021,0,-,-,0.7687,-,-,-,-,0.1377,-,-,0,18:30:59 CT 02 Feb 2021,2460.0,2022-01-01
18:29:48 CT 02 Feb 2021,0,-,-,1.7713,-,-,-,-,0.0003,-,-,0,18:29:44 CT 02 Feb 2021,1200.0,2022-01-01
18:29:44 CT 02 Feb 2021,0,-,-,1.8212,-,-,-,-,0.0002,-,-,0,18:29:45 CT 02 Feb 2021,1150.0,2022-01-01
18:30:26 CT 02 Feb 2021,0,-,-,1.8711,-,-,-,-,0.0001,-,-,0,18:29:17 CT 02 Feb 2021,1100.0,2022-01-01
18:29:44 CT 02 Feb 2021,0,-,-,1.9211,-,-,-,-,0.0001,-,-,0,18:29:45 CT 02 Feb 2021,1050.0,2022-01-01
18:29:43 CT 02 Feb 2021,0,-,-,1.971,-,-,-,-,0.0001,-,-,0,18:30:27 CT 02 Feb 2021,1000.0,2022-01-01
18:29:43 CT 02 Feb 2021,0,-,-,2.021,-,-,-,-,0.0001,-,-,0,18:31:25 CT 02 Feb 2021,950.0,2022-01-01
18:29:21 CT 02 Feb 2021,0,-,-,2.071,-,-,-,-,0.0001,-,-,0,18:29:44 CT 02 Feb 2021,900.0,2022-01-01
